word,count,cum_ratio
#,1,0.846322
#,1,0.846323
#,1,0.846324
#,1,0.846324
#,1,0.846325
#,1,0.846326
#,1,0.846326
#,1,0.846327
#,1,0.846328
#,1,0.846328
#,1,0.846329
#,1,0.846330
#,1,0.846331
#,1,0.846331
#,1,0.846332
#,1,0.846333
#,1,0.846333
#,1,0.846334
#,1,0.846335
#,1,0.846336
#,1,0.846336
#,1,0.846337
#,1,0.846338
#,1,0.846338
#,1,0.846339
#,1,0.846340
#,1,0.846340
#,1,0.846341
#,1,0.846342
#,1,0.846343
#,1,0.846343
#,1,0.846344
#,1,0.846345
#,1,0.846345
#,1,0.846346
#,1,0.846347
#,1,0.846347
#,1,0.846348
#,1,0.846349
#,1,0.846350
#,1,0.846350
#,1,0.846351
#,1,0.846352
#,1,0.846352
#,1,0.846353
#,1,0.846354
#,1,0.846354
#,1,0.846355
#,1,0.846356
#,1,0.846357
#,1,0.846357
#,1,0.846358
#,1,0.846359
#,1,0.846359
#,1,0.846360
#,1,0.846361
#,1,0.846362
#,1,0.846362
#,1,0.846363
#,1,0.846364
#,1,0.846364
#,1,0.846365
#,1,0.846366
#,1,0.846366
#,1,0.846367
#,1,0.846368
#,1,0.846369
#,1,0.846369
#,1,0.846370
#,1,0.846371
#,1,0.846371
#,1,0.846372
#,1,0.846373
#,1,0.846373
#,1,0.846374
#,1,0.846375
#,1,0.846376
#,1,0.846376
#,1,0.846377
#,1,0.846378
#,1,0.846378
#,1,0.846379
#,1,0.846380
#,1,0.846380
#,1,0.846381
#,1,0.846382
#,1,0.846383
#,1,0.846383
#,1,0.846384
#,1,0.846385
#,1,0.846385
#,1,0.846386
#,1,0.846387
#,1,0.846388
#,1,0.846388
#,1,0.846389
#,1,0.846390
#,1,0.846390
#,1,0.846391
#,1,0.846392
#,1,0.846392
#,1,0.846393
#,1,0.846394
#,1,0.846395
#,1,0.846395
#,1,0.846396
#,1,0.846397
#,1,0.846397
#,1,0.846398
#,1,0.846399
#,1,0.846399
#,1,0.846400
#,1,0.846401
#,1,0.846402
#,1,0.846402
#,1,0.846403
#,1,0.846404
#,1,0.846404
#,1,0.846405
#,1,0.846406
#,1,0.846406
#,1,0.846407
#,1,0.846408
#,1,0.846409
#,1,0.846409
#,1,0.846410
#,1,0.846411
#,1,0.846411
#,1,0.846412
#,1,0.846413
#,1,0.846414
#,1,0.846414
#,1,0.846415
#,1,0.846416
#,1,0.846416
#,1,0.846417
#,1,0.846418
#,1,0.846418
#,1,0.846419
#,1,0.846420
#,1,0.846421
#,1,0.846421
#,1,0.846422
#,1,0.846423
#,1,0.846423
#,1,0.846424
#,1,0.846425
#,1,0.846425
#,1,0.846426
#,1,0.846427
#,1,0.846428
#,1,0.846428
#,1,0.846429
#,1,0.846430
#,1,0.846430
#,1,0.846431
#,1,0.846432
#,1,0.846432
#,1,0.846433
#,1,0.846434
#,1,0.846435
#,1,0.846435
#,1,0.846436
#,1,0.846437
#,1,0.846437
#,1,0.846438
#,1,0.846439
#,1,0.846440
#,1,0.846440
#,1,0.846441
#,1,0.846442
#,1,0.846442
#,1,0.846443
#,1,0.846444
#,1,0.846444
#,1,0.846445
#,1,0.846446
#,1,0.846447
#,1,0.846447
#,1,0.846448
#,1,0.846449
#,1,0.846449
#,1,0.846450
#,1,0.846451
#,1,0.846451
#,1,0.846452
#,1,0.846453
#,1,0.846454
#,1,0.846454
#,1,0.846455
#,1,0.846456
#,1,0.846456
#,1,0.846457
#,1,0.846458
#,1,0.846459
#,1,0.846459
#,1,0.846460
#,1,0.846461
#,1,0.846461
#,1,0.846462
#,1,0.846463
#,1,0.846463
#,1,0.846464
#,1,0.846465
#,1,0.846466
#,1,0.846466
#,1,0.846467
#,1,0.846468
#,1,0.846468
#,1,0.846469
#,1,0.846470
#,1,0.846470
#,1,0.846471
#,1,0.846472
#,1,0.846473
#,1,0.846473
#,1,0.846474
#,1,0.846475
#,1,0.846475
#,1,0.846476
#,1,0.846477
#,1,0.846477
#,1,0.846478
#,1,0.846479
#,1,0.846480
#,1,0.846480
#,1,0.846481
#,1,0.846482
#,1,0.846482
#,1,0.846483
#,1,0.846484
#,1,0.846485
#,1,0.846485
#,1,0.846486
#,1,0.846487
#,1,0.846487
#,1,0.846488
#,1,0.846489
#,1,0.846489
#,1,0.846490
#,1,0.846491
#,1,0.846492
#,1,0.846492
#,1,0.846493
#,1,0.846494
#,1,0.846494
#,1,0.846495
#,1,0.846496
#,1,0.846496
#,1,0.846497
#,1,0.846498
#,1,0.846499
#,1,0.846499
#,1,0.846500
#,1,0.846501
#,1,0.846501
#,1,0.846502
#,1,0.846503
#,1,0.846503
#,1,0.846504
#,1,0.846505
#,1,0.846506
#,1,0.846506
#,1,0.846507
#,1,0.846508
#,1,0.846508
#,1,0.846509
#,1,0.846510
#,1,0.846511
#,1,0.846511
#,1,0.846512
#,1,0.846513
#,1,0.846513
#,1,0.846514
#,1,0.846515
#,1,0.846515
#,1,0.846516
#,1,0.846517
#,1,0.846518
#,1,0.846518
#,1,0.846519
#,1,0.846520
#,1,0.846520
#,1,0.846521
#,1,0.846522
#,1,0.846522
#,1,0.846523
#,1,0.846524
#,1,0.846525
#,1,0.846525
#,1,0.846526
#,1,0.846527
#,1,0.846527
#,1,0.846528
#,1,0.846529
#,1,0.846529
#,1,0.846530
#,1,0.846531
#,1,0.846532
#,1,0.846532
#,1,0.846533
#,1,0.846534
#,1,0.846534
#,1,0.846535
#,1,0.846536
#,1,0.846537
#,1,0.846537
#,1,0.846538
#,1,0.846539
#,1,0.846539
#,1,0.846540
#,1,0.846541
#,1,0.846541
#,1,0.846542
#,1,0.846543
#,1,0.846544
#,1,0.846544
#,1,0.846545
#,1,0.846546
#,1,0.846546
#,1,0.846547
#,1,0.846548
#,1,0.846548
#,1,0.846549
#,1,0.846550
#,1,0.846551
#,1,0.846551
#,1,0.846552
#,1,0.846553
#,1,0.846553
#,1,0.846554
#,1,0.846555
#,1,0.846555
#,1,0.846556
#,1,0.846557
#,1,0.846558
#,1,0.846558
#,1,0.846559
#,1,0.846560
#,1,0.846560
#,1,0.846561
#,1,0.846562
#,1,0.846563
#,1,0.846563
#,1,0.846564
#,1,0.846565
#,1,0.846565
#,1,0.846566
#,1,0.846567
#,1,0.846567
#,1,0.846568
#,1,0.846569
#,1,0.846570
#,1,0.846570
#,1,0.846571
#,1,0.846572
#,1,0.846572
#,1,0.846573
#,1,0.846574
#,1,0.846574
#,1,0.846575
#,1,0.846576
#,1,0.846577
#,1,0.846577
#,1,0.846578
#,1,0.846579
#,1,0.846579
#,1,0.846580
#,1,0.846581
#,1,0.846582
#,1,0.846582
#,1,0.846583
#,1,0.846584
#,1,0.846584
#,1,0.846585
#,1,0.846586
#,1,0.846586
#,1,0.846587
#,1,0.846588
#,1,0.846589
#,1,0.846589
#,1,0.846590
#,1,0.846591
#,1,0.846591
#,1,0.846592
#,1,0.846593
#,1,0.846593
#,1,0.846594
#,1,0.846595
#,1,0.846596
#,1,0.846596
#,1,0.846597
#,1,0.846598
#,1,0.846598
#,1,0.846599
#,1,0.846600
#,1,0.846600
#,1,0.846601
#,1,0.846602
#,1,0.846603
#,1,0.846603
#,1,0.846604
#,1,0.846605
#,1,0.846605
#,1,0.846606
#,1,0.846607
#,1,0.846608
#,1,0.846608
#,1,0.846609
#,1,0.846610
#,1,0.846610
#,1,0.846611
#,1,0.846612
#,1,0.846612
#,1,0.846613
#,1,0.846614
#,1,0.846615
#,1,0.846615
#,1,0.846616
#,1,0.846617
#,1,0.846617
#,1,0.846618
#,1,0.846619
#,1,0.846619
#,1,0.846620
#,1,0.846621
#,1,0.846622
#,1,0.846622
#,1,0.846623
#,1,0.846624
#,1,0.846624
#,1,0.846625
#,1,0.846626
#,1,0.846626
#,1,0.846627
#,1,0.846628
#,1,0.846629
#,1,0.846629
#,1,0.846630
#,1,0.846631
#,1,0.846631
#,1,0.846632
#,1,0.846633
#,1,0.846634
#,1,0.846634
#,1,0.846635
#,1,0.846636
#,1,0.846636
#,1,0.846637
#,1,0.846638
#,1,0.846638
#,1,0.846639
#,1,0.846640
#,1,0.846641
#,1,0.846641
#,1,0.846642
#,1,0.846643
#,1,0.846643
#,1,0.846644
#,1,0.846645
#,1,0.846645
#,1,0.846646
#,1,0.846647
#,1,0.846648
#,1,0.846648
#,1,0.846649
#,1,0.846650
#,1,0.846650
#,1,0.846651
#,1,0.846652
#,1,0.846652
#,1,0.846653
#,1,0.846654
#,1,0.846655
#,1,0.846655
#,1,0.846656
#,1,0.846657
#,1,0.846657
#,1,0.846658
#,1,0.846659
#,1,0.846660
#,1,0.846660
#,1,0.846661
#,1,0.846662
#,1,0.846662
#,1,0.846663
#,1,0.846664
#,1,0.846664
#,1,0.846665
#,1,0.846666
#,1,0.846667
#,1,0.846667
#,1,0.846668
#,1,0.846669
#,1,0.846669
#,1,0.846670
#,1,0.846671
#,1,0.846671
#,1,0.846672
#,1,0.846673
#,1,0.846674
#,1,0.846674
#,1,0.846675
#,1,0.846676
#,1,0.846676
#,1,0.846677
#,1,0.846678
#,1,0.846678
#,1,0.846679
#,1,0.846680
#,1,0.846681
#,1,0.846681
#,1,0.846682
#,1,0.846683
#,1,0.846683
#,1,0.846684
#,1,0.846685
#,1,0.846686
#,1,0.846686
#,1,0.846687
#,1,0.846688
#,1,0.846688
#,1,0.846689
#,1,0.846690
#,1,0.846690
#,1,0.846691
#,1,0.846692
#,1,0.846693
#,1,0.846693
#,1,0.846694
#,1,0.846695
#,1,0.846695
#,1,0.846696
#,1,0.846697
#,1,0.846697
#,1,0.846698
#,1,0.846699
#,1,0.846700
#,1,0.846700
#,1,0.846701
#,1,0.846702
#,1,0.846702
#,1,0.846703
#,1,0.846704
#,1,0.846705
#,1,0.846705
#,1,0.846706
#,1,0.846707
#,1,0.846707
#,1,0.846708
#,1,0.846709
#,1,0.846709
#,1,0.846710
#,1,0.846711
#,1,0.846712
#,1,0.846712
#,1,0.846713
#,1,0.846714
#,1,0.846714
#,1,0.846715
#,1,0.846716
#,1,0.846716
#,1,0.846717
#,1,0.846718
#,1,0.846719
#,1,0.846719
#,1,0.846720
#,1,0.846721
#,1,0.846721
#,1,0.846722
#,1,0.846723
#,1,0.846723
#,1,0.846724
#,1,0.846725
#,1,0.846726
#,1,0.846726
#,1,0.846727
#,1,0.846728
#,1,0.846728
#,1,0.846729
#,1,0.846730
#,1,0.846731
#,1,0.846731
#,1,0.846732
#,1,0.846733
#,1,0.846733
#,1,0.846734
#,1,0.846735
#,1,0.846735
#,1,0.846736
#,1,0.846737
#,1,0.846738
#,1,0.846738
#,1,0.846739
#,1,0.846740
#,1,0.846740
#,1,0.846741
#,1,0.846742
#,1,0.846742
#,1,0.846743
#,1,0.846744
#,1,0.846745
#,1,0.846745
#,1,0.846746
#,1,0.846747
#,1,0.846747
#,1,0.846748
#,1,0.846749
#,1,0.846749
#,1,0.846750
#,1,0.846751
#,1,0.846752
#,1,0.846752
#,1,0.846753
#,1,0.846754
#,1,0.846754
#,1,0.846755
#,1,0.846756
#,1,0.846757
#,1,0.846757
#,1,0.846758
#,1,0.846759
#,1,0.846759
#,1,0.846760
#,1,0.846761
#,1,0.846761
#,1,0.846762
#,1,0.846763
#,1,0.846764
#,1,0.846764
#,1,0.846765
#,1,0.846766
#,1,0.846766
#,1,0.846767
#,1,0.846768
#,1,0.846768
#,1,0.846769
#,1,0.846770
#,1,0.846771
#,1,0.846771
#,1,0.846772
#,1,0.846773
#,1,0.846773
#,1,0.846774
#,1,0.846775
#,1,0.846775
#,1,0.846776
#,1,0.846777
#,1,0.846778
#,1,0.846778
#,1,0.846779
#,1,0.846780
#,1,0.846780
#,1,0.846781
#,1,0.846782
#,1,0.846783
#,1,0.846783
#,1,0.846784
#,1,0.846785
#,1,0.846785
#,1,0.846786
#,1,0.846787
#,1,0.846787
#,1,0.846788
#,1,0.846789
#,1,0.846790
#,1,0.846790
#,1,0.846791
#,1,0.846792
#,1,0.846792
#,1,0.846793
#,1,0.846794
#,1,0.846794
#,1,0.846795
#,1,0.846796
#,1,0.846797
#,1,0.846797
#,1,0.846798
#,1,0.846799
#,1,0.846799
#,1,0.846800
#,1,0.846801
#,1,0.846801
#,1,0.846802
#,1,0.846803
#,1,0.846804
#,1,0.846804
#,1,0.846805
#,1,0.846806
#,1,0.846806
#,1,0.846807
#,1,0.846808
#,1,0.846809
#,1,0.846809
#,1,0.846810
#,1,0.846811
#,1,0.846811
#,1,0.846812
#,1,0.846813
#,1,0.846813
#,1,0.846814
#,1,0.846815
#,1,0.846816
#,1,0.846816
#,1,0.846817
#,1,0.846818
#,1,0.846818
#,1,0.846819
#,1,0.846820
#,1,0.846820
#,1,0.846821
#,1,0.846822
#,1,0.846823
#,1,0.846823
#,1,0.846824
#,1,0.846825
#,1,0.846825
#,1,0.846826
#,1,0.846827
#,1,0.846828
#,1,0.846828
#,1,0.846829
#,1,0.846830
#,1,0.846830
#,1,0.846831
#,1,0.846832
#,1,0.846832
#,1,0.846833
#,1,0.846834
#,1,0.846835
#,1,0.846835
#,1,0.846836
#,1,0.846837
#,1,0.846837
#,1,0.846838
#,1,0.846839
#,1,0.846839
#,1,0.846840
#,1,0.846841
#,1,0.846842
#,1,0.846842
#,1,0.846843
#,1,0.846844
#,1,0.846844
#,1,0.846845
#,1,0.846846
#,1,0.846846
#,1,0.846847
#,1,0.846848
#,1,0.846849
#,1,0.846849
#,1,0.846850
#,1,0.846851
#,1,0.846851
#,1,0.846852
#,1,0.846853
#,1,0.846854
#,1,0.846854
#,1,0.846855
#,1,0.846856
#,1,0.846856
#,1,0.846857
#,1,0.846858
#,1,0.846858
#,1,0.846859
#,1,0.846860
#,1,0.846861
#,1,0.846861
#,1,0.846862
#,1,0.846863
#,1,0.846863
#,1,0.846864
#,1,0.846865
#,1,0.846865
#,1,0.846866
#,1,0.846867
#,1,0.846868
#,1,0.846868
#,1,0.846869
#,1,0.846870
#,1,0.846870
#,1,0.846871
#,1,0.846872
#,1,0.846872
#,1,0.846873
#,1,0.846874
#,1,0.846875
#,1,0.846875
#,1,0.846876
#,1,0.846877
#,1,0.846877
#,1,0.846878
#,1,0.846879
#,1,0.846880
#,1,0.846880
#,1,0.846881
#,1,0.846882
#,1,0.846882
#,1,0.846883
#,1,0.846884
#,1,0.846884
#,1,0.846885
#,1,0.846886
#,1,0.846887
#,1,0.846887
#,1,0.846888
#,1,0.846889
#,1,0.846889
#,1,0.846890
#,1,0.846891
#,1,0.846891
#,1,0.846892
#,1,0.846893
#,1,0.846894
#,1,0.846894
#,1,0.846895
#,1,0.846896
#,1,0.846896
#,1,0.846897
#,1,0.846898
#,1,0.846898
#,1,0.846899
#,1,0.846900
#,1,0.846901
#,1,0.846901
#,1,0.846902
#,1,0.846903
#,1,0.846903
#,1,0.846904
#,1,0.846905
#,1,0.846906
#,1,0.846906
#,1,0.846907
#,1,0.846908
#,1,0.846908
#,1,0.846909
#,1,0.846910
#,1,0.846910
#,1,0.846911
#,1,0.846912
#,1,0.846913
#,1,0.846913
#,1,0.846914
#,1,0.846915
#,1,0.846915
#,1,0.846916
#,1,0.846917
#,1,0.846917
#,1,0.846918
#,1,0.846919
#,1,0.846920
#,1,0.846920
#,1,0.846921
#,1,0.846922
#,1,0.846922
#,1,0.846923
#,1,0.846924
#,1,0.846924
#,1,0.846925
#,1,0.846926
#,1,0.846927
#,1,0.846927
#,1,0.846928
#,1,0.846929
#,1,0.846929
#,1,0.846930
#,1,0.846931
#,1,0.846932
#,1,0.846932
#,1,0.846933
#,1,0.846934
#,1,0.846934
#,1,0.846935
#,1,0.846936
#,1,0.846936
#,1,0.846937
#,1,0.846938
#,1,0.846939
#,1,0.846939
#,1,0.846940
#,1,0.846941
#,1,0.846941
#,1,0.846942
#,1,0.846943
#,1,0.846943
#,1,0.846944
#,1,0.846945
#,1,0.846946
#,1,0.846946
#,1,0.846947
#,1,0.846948
#,1,0.846948
#,1,0.846949
#,1,0.846950
#,1,0.846951
#,1,0.846951
#,1,0.846952
#,1,0.846953
#,1,0.846953
#,1,0.846954
#,1,0.846955
#,1,0.846955
#,1,0.846956
#,1,0.846957
#,1,0.846958
#,1,0.846958
#,1,0.846959
#,1,0.846960
#,1,0.846960
#,1,0.846961
#,1,0.846962
#,1,0.846962
#,1,0.846963
#,1,0.846964
#,1,0.846965
#,1,0.846965
#,1,0.846966
#,1,0.846967
#,1,0.846967
#,1,0.846968
#,1,0.846969
#,1,0.846969
#,1,0.846970
#,1,0.846971
#,1,0.846972
#,1,0.846972
#,1,0.846973
#,1,0.846974
#,1,0.846974
#,1,0.846975
#,1,0.846976
#,1,0.846977
#,1,0.846977
#,1,0.846978
#,1,0.846979
#,1,0.846979
#,1,0.846980
#,1,0.846981
#,1,0.846981
#,1,0.846982
#,1,0.846983
#,1,0.846984
#,1,0.846984
#,1,0.846985
#,1,0.846986
#,1,0.846986
#,1,0.846987
#,1,0.846988
#,1,0.846988
#,1,0.846989
#,1,0.846990
#,1,0.846991
#,1,0.846991
#,1,0.846992
#,1,0.846993
#,1,0.846993
#,1,0.846994
#,1,0.846995
#,1,0.846995
#,1,0.846996
#,1,0.846997
#,1,0.846998
#,1,0.846998
#,1,0.846999
#,1,0.847000
#,1,0.847000
#,1,0.847001
#,1,0.847002
#,1,0.847003
#,1,0.847003
#,1,0.847004
#,1,0.847005
#,1,0.847005
#,1,0.847006
#,1,0.847007
#,1,0.847007
#,1,0.847008
#,1,0.847009
#,1,0.847010
#,1,0.847010
#,1,0.847011
#,1,0.847012
#,1,0.847012
#,1,0.847013
#,1,0.847014
#,1,0.847014
#,1,0.847015
#,1,0.847016
#,1,0.847017
#,1,0.847017
#,1,0.847018
#,1,0.847019
#,1,0.847019
#,1,0.847020
#,1,0.847021
#,1,0.847021
#,1,0.847022
#,1,0.847023
#,1,0.847024
#,1,0.847024
#,1,0.847025
#,1,0.847026
#,1,0.847026
#,1,0.847027
#,1,0.847028
#,1,0.847029
#,1,0.847029
#,1,0.847030
#,1,0.847031
#,1,0.847031
#,1,0.847032
#,1,0.847033
#,1,0.847033
#,1,0.847034
#,1,0.847035
#,1,0.847036
#,1,0.847036
#,1,0.847037
#,1,0.847038
#,1,0.847038
#,1,0.847039
#,1,0.847040
#,1,0.847040
#,1,0.847041
#,1,0.847042
#,1,0.847043
#,1,0.847043
#,1,0.847044
#,1,0.847045
#,1,0.847045
#,1,0.847046
#,1,0.847047
#,1,0.847047
#,1,0.847048
#,1,0.847049
#,1,0.847050
#,1,0.847050
#,1,0.847051
#,1,0.847052
#,1,0.847052
#,1,0.847053
#,1,0.847054
#,1,0.847055
#,1,0.847055
#,1,0.847056
#,1,0.847057
#,1,0.847057
#,1,0.847058
#,1,0.847059
#,1,0.847059
#,1,0.847060
#,1,0.847061
#,1,0.847062
#,1,0.847062
#,1,0.847063
#,1,0.847064
#,1,0.847064
#,1,0.847065
#,1,0.847066
#,1,0.847066
#,1,0.847067
#,1,0.847068
#,1,0.847069
#,1,0.847069
#,1,0.847070
#,1,0.847071
#,1,0.847071
#,1,0.847072
#,1,0.847073
#,1,0.847074
#,1,0.847074
#,1,0.847075
#,1,0.847076
#,1,0.847076
#,1,0.847077
#,1,0.847078
#,1,0.847078
#,1,0.847079
#,1,0.847080
#,1,0.847081
#,1,0.847081
#,1,0.847082
#,1,0.847083
#,1,0.847083
#,1,0.847084
#,1,0.847085
#,1,0.847085
#,1,0.847086
#,1,0.847087
#,1,0.847088
#,1,0.847088
#,1,0.847089
#,1,0.847090
#,1,0.847090
#,1,0.847091
#,1,0.847092
#,1,0.847092
#,1,0.847093
#,1,0.847094
#,1,0.847095
#,1,0.847095
#,1,0.847096
#,1,0.847097
#,1,0.847097
#,1,0.847098
#,1,0.847099
#,1,0.847100
#,1,0.847100
#,1,0.847101
#,1,0.847102
#,1,0.847102
#,1,0.847103
#,1,0.847104
#,1,0.847104
#,1,0.847105
#,1,0.847106
#,1,0.847107
#,1,0.847107
#,1,0.847108
#,1,0.847109
#,1,0.847109
#,1,0.847110
#,1,0.847111
#,1,0.847111
#,1,0.847112
#,1,0.847113
#,1,0.847114
#,1,0.847114
#,1,0.847115
#,1,0.847116
#,1,0.847116
#,1,0.847117
#,1,0.847118
#,1,0.847118
#,1,0.847119
#,1,0.847120
#,1,0.847121
#,1,0.847121
#,1,0.847122
#,1,0.847123
#,1,0.847123
#,1,0.847124
#,1,0.847125
#,1,0.847126
#,1,0.847126
#,1,0.847127
#,1,0.847128
#,1,0.847128
#,1,0.847129
#,1,0.847130
#,1,0.847130
#,1,0.847131
#,1,0.847132
#,1,0.847133
#,1,0.847133
#,1,0.847134
#,1,0.847135
#,1,0.847135
#,1,0.847136
#,1,0.847137
#,1,0.847137
#,1,0.847138
#,1,0.847139
#,1,0.847140
#,1,0.847140
#,1,0.847141
#,1,0.847142
#,1,0.847142
#,1,0.847143
#,1,0.847144
#,1,0.847144
#,1,0.847145
#,1,0.847146
#,1,0.847147
#,1,0.847147
#,1,0.847148
#,1,0.847149
#,1,0.847149
#,1,0.847150
#,1,0.847151
#,1,0.847152
#,1,0.847152
#,1,0.847153
#,1,0.847154
#,1,0.847154
#,1,0.847155
#,1,0.847156
#,1,0.847156
#,1,0.847157
#,1,0.847158
#,1,0.847159
#,1,0.847159
#,1,0.847160
#,1,0.847161
#,1,0.847161
#,1,0.847162
#,1,0.847163
#,1,0.847163
#,1,0.847164
#,1,0.847165
#,1,0.847166
#,1,0.847166
#,1,0.847167
#,1,0.847168
#,1,0.847168
#,1,0.847169
#,1,0.847170
#,1,0.847170
#,1,0.847171
#,1,0.847172
#,1,0.847173
#,1,0.847173
#,1,0.847174
#,1,0.847175
#,1,0.847175
#,1,0.847176
#,1,0.847177
#,1,0.847178
#,1,0.847178
#,1,0.847179
#,1,0.847180
#,1,0.847180
#,1,0.847181
#,1,0.847182
#,1,0.847182
#,1,0.847183
#,1,0.847184
#,1,0.847185
#,1,0.847185
#,1,0.847186
#,1,0.847187
#,1,0.847187
#,1,0.847188
#,1,0.847189
#,1,0.847189
#,1,0.847190
#,1,0.847191
#,1,0.847192
#,1,0.847192
#,1,0.847193
#,1,0.847194
#,1,0.847194
#,1,0.847195
#,1,0.847196
#,1,0.847196
#,1,0.847197
#,1,0.847198
#,1,0.847199
#,1,0.847199
#,1,0.847200
#,1,0.847201
#,1,0.847201
#,1,0.847202
#,1,0.847203
#,1,0.847204
#,1,0.847204
#,1,0.847205
#,1,0.847206
#,1,0.847206
#,1,0.847207
#,1,0.847208
#,1,0.847208
#,1,0.847209
#,1,0.847210
#,1,0.847211
#,1,0.847211
#,1,0.847212
#,1,0.847213
#,1,0.847213
#,1,0.847214
#,1,0.847215
#,1,0.847215
#,1,0.847216
#,1,0.847217
#,1,0.847218
#,1,0.847218
#,1,0.847219
#,1,0.847220
#,1,0.847220
#,1,0.847221
#,1,0.847222
#,1,0.847223
#,1,0.847223
#,1,0.847224
#,1,0.847225
#,1,0.847225
#,1,0.847226
#,1,0.847227
#,1,0.847227
#,1,0.847228
#,1,0.847229
#,1,0.847230
#,1,0.847230
#,1,0.847231
#,1,0.847232
#,1,0.847232
#,1,0.847233
#,1,0.847234
#,1,0.847234
#,1,0.847235
#,1,0.847236
#,1,0.847237
#,1,0.847237
#,1,0.847238
#,1,0.847239
#,1,0.847239
#,1,0.847240
#,1,0.847241
#,1,0.847241
#,1,0.847242
#,1,0.847243
#,1,0.847244
#,1,0.847244
#,1,0.847245
#,1,0.847246
#,1,0.847246
#,1,0.847247
#,1,0.847248
#,1,0.847249
#,1,0.847249
#,1,0.847250
#,1,0.847251
#,1,0.847251
#,1,0.847252
#,1,0.847253
#,1,0.847253
#,1,0.847254
#,1,0.847255
#,1,0.847256
#,1,0.847256
#,1,0.847257
#,1,0.847258
#,1,0.847258
#,1,0.847259
#,1,0.847260
#,1,0.847260
#,1,0.847261
#,1,0.847262
#,1,0.847263
#,1,0.847263
#,1,0.847264
#,1,0.847265
#,1,0.847265
#,1,0.847266
#,1,0.847267
#,1,0.847267
#,1,0.847268
#,1,0.847269
#,1,0.847270
#,1,0.847270
#,1,0.847271
#,1,0.847272
#,1,0.847272
#,1,0.847273
#,1,0.847274
#,1,0.847275
#,1,0.847275
#,1,0.847276
#,1,0.847277
#,1,0.847277
#,1,0.847278
#,1,0.847279
#,1,0.847279
#,1,0.847280
#,1,0.847281
#,1,0.847282
#,1,0.847282
#,1,0.847283
#,1,0.847284
#,1,0.847284
#,1,0.847285
#,1,0.847286
#,1,0.847286
#,1,0.847287
#,1,0.847288
#,1,0.847289
#,1,0.847289
#,1,0.847290
#,1,0.847291
#,1,0.847291
#,1,0.847292
#,1,0.847293
#,1,0.847293
#,1,0.847294
#,1,0.847295
#,1,0.847296
#,1,0.847296
#,1,0.847297
#,1,0.847298
#,1,0.847298
#,1,0.847299
#,1,0.847300
#,1,0.847301
#,1,0.847301
#,1,0.847302
#,1,0.847303
#,1,0.847303
#,1,0.847304
#,1,0.847305
#,1,0.847305
#,1,0.847306
#,1,0.847307
#,1,0.847308
#,1,0.847308
#,1,0.847309
#,1,0.847310
#,1,0.847310
#,1,0.847311
#,1,0.847312
#,1,0.847312
#,1,0.847313
#,1,0.847314
#,1,0.847315
#,1,0.847315
#,1,0.847316
#,1,0.847317
#,1,0.847317
#,1,0.847318
#,1,0.847319
#,1,0.847319
#,1,0.847320
#,1,0.847321
#,1,0.847322
#,1,0.847322
#,1,0.847323
#,1,0.847324
#,1,0.847324
#,1,0.847325
#,1,0.847326
#,1,0.847327
#,1,0.847327
#,1,0.847328
#,1,0.847329
#,1,0.847329
#,1,0.847330
#,1,0.847331
#,1,0.847331
#,1,0.847332
#,1,0.847333
#,1,0.847334
#,1,0.847334
#,1,0.847335
#,1,0.847336
#,1,0.847336
#,1,0.847337
#,1,0.847338
#,1,0.847338
#,1,0.847339
#,1,0.847340
#,1,0.847341
#,1,0.847341
#,1,0.847342
#,1,0.847343
#,1,0.847343
#,1,0.847344
#,1,0.847345
#,1,0.847346
#,1,0.847346
#,1,0.847347
#,1,0.847348
#,1,0.847348
#,1,0.847349
#,1,0.847350
#,1,0.847350
#,1,0.847351
#,1,0.847352
#,1,0.847353
#,1,0.847353
#,1,0.847354
#,1,0.847355
#,1,0.847355
#,1,0.847356
#,1,0.847357
#,1,0.847357
#,1,0.847358
#,1,0.847359
#,1,0.847360
#,1,0.847360
#,1,0.847361
#,1,0.847362
#,1,0.847362
#,1,0.847363
#,1,0.847364
#,1,0.847364
#,1,0.847365
#,1,0.847366
#,1,0.847367
#,1,0.847367
#,1,0.847368
#,1,0.847369
#,1,0.847369
#,1,0.847370
#,1,0.847371
#,1,0.847372
#,1,0.847372
#,1,0.847373
#,1,0.847374
#,1,0.847374
#,1,0.847375
#,1,0.847376
#,1,0.847376
#,1,0.847377
#,1,0.847378
#,1,0.847379
#,1,0.847379
#,1,0.847380
#,1,0.847381
#,1,0.847381
#,1,0.847382
#,1,0.847383
#,1,0.847383
#,1,0.847384
#,1,0.847385
#,1,0.847386
#,1,0.847386
#,1,0.847387
#,1,0.847388
#,1,0.847388
#,1,0.847389
#,1,0.847390
#,1,0.847390
#,1,0.847391
#,1,0.847392
#,1,0.847393
#,1,0.847393
#,1,0.847394
#,1,0.847395
#,1,0.847395
#,1,0.847396
#,1,0.847397
#,1,0.847398
#,1,0.847398
#,1,0.847399
#,1,0.847400
#,1,0.847400
#,1,0.847401
#,1,0.847402
#,1,0.847402
#,1,0.847403
#,1,0.847404
#,1,0.847405
#,1,0.847405
#,1,0.847406
#,1,0.847407
#,1,0.847407
#,1,0.847408
#,1,0.847409
#,1,0.847409
#,1,0.847410
#,1,0.847411
#,1,0.847412
#,1,0.847412
#,1,0.847413
#,1,0.847414
